gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c
035729,20191231,2019,INDL,C,D,STD,FDMT,USD,-72.9700,5.1790,-45.6270,-49.3060,6.9860,A,
035747,20191231,2019,INDL,C,D,STD,OYST,USD,137.2980,21.3670,-47.3010,-45.7110,0.0000,A,24.4400
035759,20191231,2019,INDL,C,D,STD,HBT,USD,332.9180,27.4570,93.7240,66.8650,175.9880,A,18.9900
035776,20191231,2019,INDL,C,D,STD,ETNB,USD,89.9440,13.7890,-26.6400,-57.4200,0.0000,A,26.2900
035794,20191231,2019,INDL,C,D,STD,SITM,USD,62.1400,14.9680,-4.8730,-6.6070,84.0740,A,25.5000
035808,20191231,2019,INDL,C,D,STD,SPCE,USD,467.5600,196.0010,-213.2620,-210.9350,3.7810,A,11.5500
035852,20191231,2019,INDL,C,D,STD,AHCO,USD,-14.5220,40.8160,48.2490,-14.9960,529.6440,A,10.9800
035867,20191231,2019,INDL,C,D,STD,BRMK,USD,1184.4720,132.0160,107.3050,75.2360,130.9840,A,12.7500
035868,20190630,2019,INDL,C,D,STD,BILL,USD,-102.6570,8.1540,-9.8030,-7.3140,108.3510,A,
035874,20191231,2019,INDL,C,D,STD,REYN,USD,-818.0000,155.4550,565.0000,225.0000,3032.0000,A,
035882,20191231,2019,INDL,C,D,STD,BIPC,USD,1654.0000,,1037.0000,197.0000,1619.0000,A,
035922,20191231,2019,INDL,C,D,STD,SPT,USD,128.1300,48.8450,-47.2680,-46.8070,102.7070,A,16.0500
035978,20191231,2019,INDL,C,D,STD,ARNC,USD,2714.0000,,364.0000,225.0000,7277.0000,A,
035982,20200331,2019,INDL,C,D,STD,IMVT,USD,94.0690,54.6550,-63.7780,-66.3880,0.0000,A,15.8700
036025,20191231,2019,INDL,C,D,STD,ONEM,USD,-187.0660,18.9510,-54.1130,-52.5540,276.2580,A,
036028,20191231,2019,INDL,C,D,STD,ARQT,USD,-65.0290,2.1210,-43.1320,-41.9960,0.0000,A,
036049,20191231,2019,INDL,C,D,STD,PPD,USD,-2698.1480,279.4260,455.6610,47.8210,4031.0170,A,
036051,20191231,2019,INDL,C,D,STD,SDGR,USD,-93.3640,6.1220,-38.7150,-24.5710,85.5430,A,
036052,20191231,2019,INDL,C,D,STD,BDTX,USD,-47.1570,2.2370,-29.3320,-35.2580,0.0000,A,
036083,20191231,2019,INDL,C,D,STD,RVMD,USD,-152.5740,3.2920,-53.5230,-47.6640,50.0410,A,
036140,20191231,2019,INDL,C,D,STD,PASG,USD,-56.2530,4.2930,-36.6890,-45.6340,0.0000,A,
036175,20191231,2019,INDL,C,D,STD,VRT,USD,,,,,,A,
036180,20191231,2019,INDL,C,D,STD,PAE,USD,,,,,,A,
036190,20191231,2019,INDL,C,D,STD,OTIS,USD,1700.0000,,1950.0000,1116.0000,13118.0000,A,
036191,20191231,2019,INDL,C,D,STD,CARR,USD,14102.0000,,2475.0000,2116.0000,18608.0000,A,
036193,20190930,2019,INDL,C,D,STD,AZEK,USD,490.0230,108.1630,68.0880,-20.1960,794.2030,A,
036203,20191231,2019,INDL,C,D,STD,VNT,USD,1811.2000,0.0010,569.3000,436.5000,2772.1000,A,
036206,20191231,2019,INDL,C,D,STD,ALTG,USD,,,,,,A,
036234,20190630,2019,INDL,C,D,STD,SLQT,USD,262.4550,87.0980,98.5930,72.5790,337.4690,A,
036236,20191231,2019,INDL,C,D,STD,NARI,USD,-39.1440,6.7210,0.9200,-1.1920,51.1290,A,
036260,20191231,2019,INDL,C,D,STD,LUNG,USD,-187.3780,2.1000,-17.8380,-20.7030,32.5950,A,
036263,20200229,2019,INDL,C,D,STD,ACCD,USD,-256.7950,6.0330,-48.2040,-51.3650,132.5070,A,
036264,20191231,2019,INDL,C,D,STD,ORIC,USD,-90.0840,1.9840,-28.5690,-26.8830,0.0000,A,
036293,20191231,2019,INDL,C,D,STD,GDYN,USD,,,,,,A,
036301,20191231,2019,INDL,C,D,STD,ZNTL,USD,-80.1060,5.6010,-46.8450,-45.6630,0.0000,A,
036309,20190630,2019,INDL,C,D,STD,MSGE,USD,2572.0480,,-49.9270,-17.8940,1048.9090,A,
036328,20191231,2019,INDL,C,D,STD,KROS,USD,-19.4460,2.4300,-10.0050,-12.3360,10.0000,A,
036464,20191231,2019,INDL,C,D,STD,PLRX,USD,-76.2950,1.8460,-1.2310,-0.6310,57.0520,A,
036473,20191231,2019,INDL,C,D,STD,RNA,USD,-65.3570,2.9890,-17.3320,-24.7340,2.3190,A,
036474,20191231,2019,INDL,C,D,STD,RPRX,USD,6105.5550,36.7060,2623.1760,2348.5350,1814.2540,A,
036496,20191231,2019,INDL,C,D,STD,AMTI,USD,-71.7020,7.3610,-28.2900,-28.0430,0.0000,A,
036512,20191231,2019,INDL,C,D,STD,VRM,USD,-573.8520,4.3250,-133.1480,-142.9780,1191.8210,A,
036550,20191231,2019,INDL,C,D,STD,ACEL,USD,85.5250,81.6370,33.1850,-5.8640,424.3850,A,12.5000
036555,20191231,2019,INDL,C,D,STD,FMTX,USD,17.8580,2.2510,-35.1600,-34.7930,100.5570,A,
036572,20191231,2019,INDL,C,D,STD,AKUS,USD,-32.8010,0.9970,-23.8830,-25.7410,0.0000,A,
036599,20191231,2019,INDL,C,D,STD,GBIO,USD,-98.5920,5.2710,-62.3020,-61.3170,0.0000,A,
036600,20191231,2019,INDL,C,D,STD,PCVX,USD,-106.3730,4.0600,-54.1530,-50.2740,0.0000,A,
036633,20191231,2019,INDL,C,D,STD,EBC,USD,1600.1530,0.0000,284.4200,135.0980,627.3160,A,
036635,20191231,2019,INDL,C,D,STD,GOCO,USD,218.8940,237.9390,46.4350,-41.0680,539.5010,A,
036641,20191231,2019,INDL,C,D,STD,RXT,USD,898.8000,165.4000,132.3000,-102.3000,2438.1000,A,
036642,20191231,2019,INDL,C,D,STD,NKTX,USD,-25.4830,1.6010,-22.3490,-21.0760,0.1150,A,
036660,20191231,2019,INDL,C,D,STD,BLI,USD,-140.9860,3.0730,-16.5370,-18.3020,56.6930,A,
036677,20191231,2019,INDL,C,D,STD,RLAY,USD,-180.4380,4.0370,-84.0480,-75.3050,0.0000,A,
036679,20191231,2019,INDL,C,D,STD,ITOS,USD,-36.0880,0.2570,-28.0480,-22.4540,0.0000,A,
036691,20191231,2019,INDL,C,D,STD,IAC,USD,,,,,,A,
036692,20191231,2019,INDL,C,D,STD,LMND,USD,-182.5000,11.2710,-107.9000,-108.5000,67.3000,A,
036704,20191231,2019,INDL,C,D,STD,ALXO,USD,-70.6390,3.1670,-19.1830,-19.2430,4.7960,A,
036711,20200131,2019,INDL,C,D,STD,NCNO,USD,167.2730,81.5270,-27.0700,-27.5940,138.1800,A,
036717,20191231,2019,INDL,C,D,STD,JAMF,USD,503.8780,102.8440,-18.6640,-32.6000,204.0270,A,
036718,20191231,2019,INDL,C,D,STD,MEG,USD,-26.2910,8.3700,-4.0790,-23.5570,233.8540,A,
036722,20191231,2019,INDL,C,D,STD,RKT,USD,3497.9140,,1170.1400,893.7540,5254.8150,A,
036726,20191231,2019,INDL,C,D,STD,VITL,USD,8.5590,25.9350,3.4200,2.3850,140.7330,A,
036728,20191231,2019,INDL,C,D,STD,OSH,USD,,0.6200,-100.1910,-107.8620,556.6040,A,
036754,20191231,2019,INDL,C,D,STD,BIGC,USD,-257.3030,18.5440,-40.9870,-42.5900,112.1030,A,
036757,20191231,2019,INDL,C,D,STD,AFIB,USD,-225.8110,0.6960,-56.2830,-97.0390,2.8360,A,
036767,20191130,2019,INDL,C,D,STD,NRIX,USD,-57.7140,3.5950,-22.2360,-21.6990,31.1150,A,
036768,20191231,2019,INDL,C,D,STD,ANNX,USD,-100.4540,0.4340,-32.5180,-37.1830,0.0000,A,
036769,20191231,2019,INDL,C,D,STD,INZY,USD,-33.2190,1.2050,-20.8060,-19.7240,0.0000,A,
036777,20191231,2019,INDL,C,D,STD,NTST,USD,164.5330,8.8610,-2.7910,-8.0440,20.3180,A,
036786,20191231,2019,INDL,C,D,STD,ALVR,USD,-51.5030,2.1000,-26.7010,-23.8390,0.1650,A,
036788,20190831,2019,INDL,C,D,STD,DCT,USD,389.0660,,-13.5230,-16.8960,171.2730,A,
036790,20191231,2019,INDL,C,D,STD,BEPC,USD,7748.0000,,823.0000,241.0000,2236.0000,A,
036819,20191231,2019,INDL,C,D,STD,KYMR,USD,-74.4060,1.9300,-42.2050,-41.2460,2.9340,A,
036826,20200430,2019,INDL,C,D,STD,AOUT,USD,224.0980,,-14.0470,-96.2010,167.3790,A,
036853,20191231,2019,INDL,C,D,STD,MAXN,USD,362.2190,,-136.1630,-183.0590,1198.3010,A,
036885,20191231,2019,INDL,C,D,STD,OM,USD,-372.1870,0.9220,-70.3070,-68.2990,15.0780,A,
036896,20200131,2019,INDL,C,D,STD,SUMO,USD,-220.5740,18.9840,-83.4010,-92.1370,155.0560,A,
036898,20191231,2019,INDL,C,D,STD,U,USD,-292.6480,123.2610,-147.0690,-163.1900,541.7790,A,
036911,20191231,2019,INDL,C,D,STD,DYN,USD,-13.3930,2.5870,-13.8260,-14.8590,0.0000,A,
036915,20191231,2019,INDL,C,D,STD,ATHA,USD,-19.7230,3.6410,-5.4490,-5.1610,0.0000,A,
036929,20191231,2019,INDL,C,D,STD,LNSR,USD,-30.5530,1.0700,-12.7140,-14.6570,30.5280,A,
036945,20191231,2019,INDL,C,D,STD,FROG,USD,-33.4340,27.9310,-4.9520,-5.3940,104.7160,A,
036950,20191231,2019,INDL,C,D,STD,AMWL,USD,-307.1230,42.3030,-92.6840,-87.1900,148.8570,A,
036967,20191231,2019,INDL,C,D,STD,BNL,USD,1667.6140,26.0010,134.9890,79.3940,298.8240,A,
036973,20191231,2019,INDL,C,D,STD,PTVE,USD,2079.0000,35.7080,477.0000,91.0000,7115.0000,A,
037013,20191231,2019,INDL,C,D,STD,TSHA,USD,-0.1350,10.8950,,,,A,
037036,20191231,2019,INDL,C,D,STD,PMVP,USD,-70.4740,3.0460,-26.6370,-25.3520,0.0000,A,
037054,20200131,2019,INDL,C,D,STD,ASO,USD,988.2190,227.7630,179.4210,120.0430,4829.8970,A,
037063,20191231,2019,INDL,C,D,STD,PRLD,USD,-49.4120,3.1620,-28.1090,-27.5700,0.0000,A,
037080,20191231,2019,INDL,C,D,STD,EAR,USD,-156.1030,0.2660,-44.0360,-44.4860,32.7900,A,
037081,20191231,2019,INDL,C,D,STD,CCCC,USD,-111.9630,1.4270,-35.4520,-34.0990,21.3810,A,
037084,20191231,2019,INDL,C,D,STD,ALGS,USD,-64.8910,3.9280,-54.0430,-52.2640,0.0000,A,
037090,20191231,2019,INDL,C,D,STD,CRSR,USD,216.7750,84.0790,26.1710,-8.3940,1097.1740,A,
037102,20191231,2019,INDL,C,D,STD,KRON,USD,-23.2030,5.6600,-16.8160,-16.1170,0.0000,A,
037110,20191231,2019,INDL,C,D,STD,STTK,USD,-34.5480,7.6010,-25.0670,-23.9820,9.8870,A,
037148,20191231,2019,INDL,C,D,STD,MAX,USD,-113.5960,1016.4310,33.6720,17.8200,408.0050,A,
037180,20191231,2019,INDL,C,D,STD,MCFE,USD,-2094.0000,,148.0000,-236.0000,2635.0000,A,
037187,20191231,2019,INDL,C,D,STD,PRAX,USD,-81.0080,1.6220,-35.7890,-35.5120,0.0000,A,
037200,20191231,2019,INDL,C,D,STD,ARRY,USD,305.1510,,93.2910,39.7450,647.8990,A,
037254,20191231,2019,INDL,C,D,STD,MSP,USD,992.3030,135.2930,29.2250,-31.1880,458.7520,A,
037284,20190930,2019,INDL,C,D,STD,LESL,USD,-887.3570,156.5000,121.5880,0.7020,928.2030,A,
037292,20191231,2019,INDL,C,D,STD,AVIR,USD,-49.5710,10.0910,-14.6080,-14.0340,0.0000,A,
037293,20191231,2019,INDL,C,D,STD,GATO,USD,149.3910,80.6470,-10.7810,-37.8180,0.0000,A,
037305,20191231,2019,INDL,C,D,STD,NGMS,USD,-5.6080,21.9840,5.3100,-3.9780,33.0620,A,
037309,20200331,2019,INDL,C,D,STD,ALGM,USD,633.1760,10.0000,59.8500,36.9710,650.0890,A,
037338,20191231,2019,INDL,C,D,STD,SHC,USD,-642.5740,232.4000,197.3360,-20.8500,778.3270,A,
037354,20191231,2019,INDL,C,D,STD,MRVI,USD,141.3960,253.9170,24.3100,-4.4700,143.1400,A,
037357,20191231,2019,INDL,C,D,STD,UPST,USD,-62.7140,14.5610,21.9100,-0.4660,190.6740,A,
037382,20191130,2019,INDL,C,D,STD,CNXC,USD,1469.8410,,364.8050,117.1640,4707.9120,A,
037412,20191231,2019,INDL,C,D,STD,OLMA,USD,-10.5940,2.5930,-4.3230,-4.3160,0.0000,A,
037414,20191231,2019,INDL,C,D,STD,CERT,USD,492.0480,132.4080,22.3060,-8.9260,208.5110,A,
037425,20191231,2019,INDL,C,D,STD,SEER,USD,-20.2740,12.1940,-16.8830,-16.0380,0.1160,A,
037445,20191231,2019,INDL,C,D,STD,AAN,USD,837.7810,,82.8460,28.0990,1784.4770,A,
037480,20191231,2019,INDL,C,D,STD,MASS,USD,-63.1680,4.9910,-12.1440,-13.3730,17.9720,A,
037486,20191231,2019,INDL,C,D,STD,KNTE,USD,-17.4860,3.6650,-12.0120,-11.9690,0.0000,A,
037489,20191231,2019,INDL,C,D,STD,AIRC,USD,1780.6490,148.8850,170.5310,474.0830,928.0520,A,
037495,20191231,2019,INDL,C,D,STD,SBTX,USD,-58.7770,0.6700,-24.0670,-23.9670,0.0000,A,
037502,20200131,2019,INDL,C,D,STD,WOOF,USD,569.3910,,129.6000,-95.8730,4434.5140,A,
037517,20200430,2019,INDL,C,D,STD,AI,USD,-182.6970,31.2100,-71.4970,-69.3780,156.6660,A,
037541,20191231,2019,INDL,C,D,STD,BCAB,USD,-145.3090,54.6000,-28.2680,-29.7940,5.2000,A,
037646,20191231,2019,INDL,C,D,STD,SHLS,USD,149.9060,,26.9300,25.1430,144.4960,A,
037675,20191231,2019,INDL,C,D,STD,CGEM,USD,-40.7730,11.8970,-22.2700,-20.6570,0.0000,A,
037680,20191231,2019,INDL,C,D,STD,OCDX,USD,-812.8000,146.4380,106.5000,-156.9000,1801.5000,A,
037751,20191231,2019,INDL,C,D,STD,DRVN,USD,288.4140,,88.2600,7.7310,600.2730,A,
037752,20191231,2019,INDL,C,D,STD,PLTK,USD,-1615.5000,378.0000,548.0000,288.9000,1881.1000,A,
037786,20191231,2019,INDL,C,D,STD,BOLT,USD,-45.8460,1.9220,-30.9670,-30.4870,0.2150,A,
037787,20191231,2019,INDL,C,D,STD,ONTF,USD,-171.2080,8.9540,-16.1010,-17.5270,89.1330,A,
037811,20191231,2019,INDL,C,D,STD,SGFY,USD,-63.3000,0.0930,19.6000,-28.5000,501.8000,A,
037824,20191231,2019,INDL,C,D,STD,DSP,USD,15.2050,0.4000,13.2660,9.9240,164.8920,A,
037826,20191231,2019,INDL,C,D,STD,APR,USD,134.5160,0.9930,53.3720,15.6220,1088.8750,A,
037844,20191231,2019,INDL,C,D,STD,VOR,USD,-17.4290,0.1200,-10.4170,-10.8390,0.0000,A,
037895,20200131,2019,INDL,C,D,STD,CGNT,USD,444.5440,,22.5210,20.1910,457.1090,A,
037925,20191231,2019,INDL,C,D,STD,SANA,USD,-142.5420,10.0030,-123.2920,-130.7780,0.0000,A,
038757,20191231,2019,INDL,C,D,STD,VMEO,USD,23.6330,141.0210,-60.2530,-75.5770,196.0150,A,
060800,20191231,2019,INDL,C,D,STD,SBGI,USD,1502.0000,91.5580,474.0000,47.0000,4240.0000,A,33.3400
060900,20191231,2019,INDL,C,D,STD,DISH,USD,11564.5210,523.0390,1878.8760,1399.5120,12807.6840,A,35.4700
060902,20191231,2019,INDL,C,D,STD,HA,USD,1081.7960,46.1220,327.4770,223.9840,2832.2280,A,29.2900
060914,20191231,2019,INDL,C,D,STD,LSI,USD,2132.8940,46.6760,234.7160,258.6990,579.6470,A,108.2800
060923,20200131,2019,INDL,C,D,STD,PLAY,USD,169.6500,30.6030,148.0790,100.2630,1354.6910,A,40.1700
060979,20191231,2019,INDL,C,D,STD,WAB,USD,9956.5000,191.6990,1169.5000,326.7000,8323.0000,A,77.8000
061004,20191231,2019,INDL,C,D,STD,ACTG,USD,173.1250,50.3710,-23.4180,-17.1150,11.2460,A,2.6600
061129,20191231,2019,INDL,C,D,STD,RWT,USD,1827.2310,114.3530,496.3150,169.1830,623.6860,A,16.5400
061153,20191231,2019,INDL,C,D,STD,EAF,USD,-691.0730,270.4850,974.0450,744.6020,1790.7930,A,11.6200
061155,20191231,2019,INDL,C,D,STD,AAWW,USD,1792.1790,25.8710,193.6110,-293.1130,2739.1890,A,27.5700
061163,20191231,2019,INDL,C,D,STD,SHO,USD,2384.8380,224.8550,153.9300,135.7330,1131.7240,A,13.9200
061179,20191231,2019,INDL,C,D,STD,KFRC,USD,167.2630,22.9250,76.8560,130.8620,1347.3870,A,39.7000
061181,20191231,2019,INDL,C,D,STD,IART,USD,1416.7360,85.8700,260.8670,50.2010,1517.5570,A,58.2800
061188,20191231,2019,INDL,C,D,STD,SVC,USD,2505.8780,164.5630,377.0460,259.7500,2320.5080,A,24.3300
061302,20191231,2019,INDL,C,D,STD,ACGL,USD,10717.3710,405.6190,1868.3970,1636.3190,6806.0060,A,42.8900
061325,20191231,2019,INDL,C,D,STD,MD,USD,1498.9960,84.2480,408.4950,-1497.7020,3513.5420,A,27.7900
061356,20191231,2019,INDL,C,D,STD,NOVT,USD,417.1720,35.0520,73.1260,40.7730,626.0990,A,88.4400
061380,20191231,2019,INDL,C,D,STD,ERIE,USD,1133.2530,52.2900,357.3390,316.8210,2477.2980,A,166.0000
061388,20191231,2019,INDL,C,D,STD,RE,USD,9132.9250,40.7990,1024.8650,1009.4610,8125.3540,A,276.8400
061399,20190630,2019,INDL,C,D,STD,MYGN,USD,1088.9000,73.5000,52.8000,4.6000,851.1000,A,27.2300
061406,20191231,2019,INDL,C,D,STD,RNR,USD,5321.3670,44.1480,1055.2850,748.7980,4181.6680,A,196.0200
061408,20191231,2019,INDL,C,D,STD,THG,USD,2916.2000,38.4000,559.6000,425.1000,4890.7000,A,136.6700
061418,20190930,2019,INDL,C,D,STD,RICK,USD,168.4570,9.5910,37.4920,19.1750,181.0590,A,20.5000
061420,20191231,2019,INDL,C,D,STD,POOL,USD,410.1800,40.0740,341.2460,261.5750,3199.5170,A,212.3800
061483,20191231,2019,INDL,C,D,STD,DVA,USD,2133.4090,125.8430,1755.5300,810.9810,11388.4790,A,75.0300
061487,20191231,2019,INDL,C,D,STD,BANR,USD,1594.0340,35.7520,236.6280,146.2780,607.6280,A,56.5900
061490,20191231,2019,INDL,C,D,STD,OPK,USD,1614.7590,669.8290,-196.5070,-314.9250,901.9350,A,1.4700
061494,20191231,2019,INDL,C,D,STD,HSIC,USD,2998.0440,143.3530,732.9660,694.7340,9985.8030,A,66.7200
061519,20191231,2019,INDL,C,D,STD,SWM,USD,597.7000,30.8970,139.2000,85.8000,1022.8000,A,41.9900
061562,20191231,2019,INDL,C,D,STD,AEIS,USD,676.7140,38.3580,84.5570,64.9410,788.9480,A,71.2000
061567,20190630,2019,INDL,C,D,STD,EL,USD,4386.0000,361.1020,2607.0000,1785.0000,14866.0000,A,206.5400
061574,20191231,2019,INDL,C,D,STD,WAT,USD,-216.2810,62.5870,724.6490,592.1980,2406.5960,A,233.6500
061581,20191231,2019,INDL,C,D,STD,SAM,USD,735.6360,12.0440,155.8230,110.0410,1249.8240,A,377.8500
061585,20191231,2019,INDL,C,D,STD,FFIC,USD,579.6720,28.1570,82.8070,41.2790,287.6570,A,21.6050
061591,20200430,2019,INDL,C,D,STD,NTAP,USD,242.0000,219.0000,931.0000,819.0000,5412.0000,A,62.2500
061635,20191231,2019,INDL,C,D,STD,NWPX,USD,248.1580,9.7470,30.9180,27.9020,279.3170,A,33.3100
061655,20191231,2019,INDL,C,D,STD,NVAX,USD,-186.0170,32.3520,-129.5970,-132.6940,18.6620,A,3.9800
061676,20191231,2019,INDL,C,D,STD,CTXS,USD,837.6560,130.0670,571.5650,681.8130,3010.5640,A,110.9000
061685,20190930,2019,INDL,C,D,STD,NUAN,USD,2155.0060,285.9300,222.0460,213.8100,1823.0920,A,17.8300
061693,20191231,2019,INDL,C,D,STD,HTLF,USD,1578.1370,36.7040,262.7170,149.1290,628.8620,A,49.7400
061711,20191231,2019,INDL,C,D,STD,TGTX,USD,38.6150,109.3840,-169.0550,-172.8710,0.1520,A,11.1000
061732,20190831,2019,INDL,C,D,STD,MSM,USD,1478.5500,55.2220,406.9230,288.8650,3363.8170,A,78.4700
061739,20191231,2019,INDL,C,D,STD,HIG,USD,15936.0000,359.5700,2740.0000,2085.0000,20480.0000,A,60.7700
061811,20191231,2019,INDL,C,D,STD,SCCO,USD,6810.3000,773.1000,2753.0000,1485.8000,7285.6000,A,42.4800
062072,20191231,2019,INDL,C,D,STD,APT,USD,33.2270,12.8850,3.0220,3.0000,46.6650,A,3.4300
062169,20200531,2019,INDL,C,D,STD,LNDC,USD,231.0440,29.2240,-0.7530,-38.1910,590.3660,A,11.3100
062221,20200331,2019,INDL,C,D,STD,CMCO,USD,463.5850,23.7720,95.9490,59.6720,809.1620,A,40.0300
062243,20191231,2019,INDL,C,D,STD,UNTY,USD,160.7090,10.8810,36.4370,23.6530,84.4210,A,22.5700
062263,20191231,2019,INDL,C,D,STD,ALXN,USD,11271.8000,221.3000,2140.0000,2404.3000,4991.1000,A,108.1500
062266,20191231,2019,INDL,C,D,STD,CSGS,USD,396.6620,32.8910,132.2030,82.7700,996.8100,A,51.7800
062290,20191231,2019,INDL,C,D,STD,REV,USD,-1221.2000,54.8450,81.7000,-157.7000,2432.8000,A,21.4200
062374,20191231,2019,INDL,C,D,STD,IRM,USD,1463.9620,287.3000,779.4040,267.3770,4262.5840,A,31.8700
062378,20191231,2019,INDL,C,D,STD,HUBG,USD,1075.2790,34.0160,160.1700,107.1710,3668.1170,A,51.2900
062396,20190731,2019,INDL,C,D,STD,IDT,USD,56.2440,26.4690,8.1590,0.1340,1409.1720,A,7.2100
062516,20191231,2019,INDL,C,D,STD,CENX,USD,675.0000,89.1860,-81.5000,-80.8000,1836.6000,A,7.5150
062549,20191231,2019,INDL,C,D,STD,KVHI,USD,149.9890,18.0010,-18.5810,33.2550,156.5430,A,11.1300
062618,20191231,2019,INDL,C,D,STD,CWCO,USD,163.7390,15.0500,8.9260,12.1760,68.7940,A,16.3000
062626,20190630,2019,INDL,C,D,STD,EPM,USD,80.1260,33.1840,17.6370,15.3770,43.2300,A,5.4700
062640,20191231,2019,INDL,C,D,STD,LORL,USD,350.0270,30.9330,-6.6120,89.7550,0.0000,A,32.3200
062654,20191231,2019,INDL,C,D,STD,SASR,USD,1132.9740,34.9700,184.4080,116.4330,419.1910,A,37.8800
062689,20191231,2019,INDL,C,D,STD,TRV,USD,25943.0000,255.5000,3482.0000,2622.0000,31581.0000,A,136.9500
062723,20191231,2019,INDL,C,D,STD,TCX,USD,94.1940,10.5850,29.5150,15.3980,337.1450,A,61.7800
062732,20191231,2019,INDL,C,D,STD,SYKE,USD,874.4750,41.4210,100.0950,64.0810,1614.7620,A,36.9900
062823,20191231,2019,INDL,C,D,STD,FCN,USD,1489.1420,37.3900,305.5950,216.7260,2352.7170,A,110.6600
062895,20191231,2019,INDL,C,D,STD,PFBI,USD,240.2410,14.6570,44.5450,24.1960,85.9120,A,18.1400
062897,20191231,2019,INDL,C,D,STD,TUP,USD,-277.0000,48.9280,189.3000,12.4000,1797.9000,A,8.5800
062921,20191231,2019,INDL,C,D,STD,NBIX,USD,636.9230,92.2720,226.5550,37.0120,788.0870,A,107.4900
062965,20191231,2019,INDL,C,D,STD,SSNC,USD,5116.1000,254.6000,930.3000,438.5000,4632.9000,A,61.4000
062979,20191231,2019,INDL,C,D,STD,SBSI,USD,804.5800,33.8230,108.1020,74.5540,283.1550,A,37.1400
063000,20191231,2019,INDL,C,D,STD,RUSHA,USD,1159.4930,36.1940,216.5070,141.5830,5809.8470,A,46.5000
063030,20191231,2019,INDL,C,D,STD,CASI,USD,72.9950,97.7720,-39.5830,-46.0320,4.1310,A,3.0900
063080,20191231,2019,INDL,C,D,STD,ANSS,USD,3453.3790,85.7340,521.6300,451.2950,1515.8920,A,257.4100
063135,20191231,2019,INDL,C,D,STD,DCOM,USD,596.7580,35.1550,73.9770,36.1860,250.4360,A,20.8900
063172,20190831,2019,INDL,C,D,STD,FDS,USD,672.2560,38.1180,438.0350,352.7900,1435.3510,A,268.3000
063186,20191231,2019,INDL,C,D,STD,QGEN,USD,2536.5910,227.7520,358.3730,-41.4550,1526.4240,A,33.8000
063224,20191231,2019,INDL,C,D,STD,CVCY,USD,228.1280,13.0520,37.6530,21.4430,79.6360,A,21.6700
063232,20191231,2019,INDL,C,D,STD,OCFC,USD,1153.1190,50.4050,169.2780,88.5740,350.9590,A,25.5400
063290,20191231,2019,INDL,C,D,STD,PEGA,USD,539.0100,79.5990,-134.8780,-90.4330,911.3830,A,79.6500
063338,20191231,2019,INDL,C,D,STD,STRA,USD,1462.7100,21.9650,132.4550,81.1380,997.1370,A,158.9000
063405,20191231,2019,INDL,C,D,STD,GERN,USD,135.1550,199.8150,-72.5050,-68.5480,0.4600,A,1.3600
063417,20191231,2019,INDL,C,D,STD,TTEC,USD,418.5440,46.4890,129.1910,77.1640,1643.7040,A,39.6200
063422,20191231,2019,INDL,C,D,STD,LAMR,USD,1180.3060,100.5130,510.5000,372.1110,1753.6440,A,89.2600
063447,20200131,2019,INDL,C,D,STD,GES,USD,639.7140,65.8490,65.2390,95.9750,2592.2620,A,22.3800
063456,20191231,2019,INDL,C,D,STD,CSV,USD,226.5690,17.8550,56.6630,14.5330,274.1070,A,25.6000
063527,20191231,2019,INDL,C,D,STD,SRCL,USD,2330.9000,91.2000,199.4000,-346.8000,3308.9000,A,63.8100
063541,20191231,2019,INDL,C,D,STD,MMAC,USD,281.1250,5.7020,-1.4760,100.9770,9.7810,A,31.8000
063596,20191231,2019,INDL,C,D,STD,WLFC,USD,350.3380,6.3560,165.6320,66.9220,409.1600,A,58.9100
063643,20200131,2019,INDL,C,D,STD,ANF,USD,1058.8100,62.7860,68.6680,39.3580,3623.0730,A,17.2900
063645,20191231,2019,INDL,C,D,STD,ENDP,USD,-866.5890,226.8030,601.7720,-422.6360,2914.3640,A,4.6900
063650,20191231,2019,INDL,C,D,STD,SPPI,USD,190.3930,113.3000,-138.9230,-112.6890,0.0000,A,3.6400
063700,20191231,2019,INDL,C,D,STD,ATRS,USD,54.5000,165.2210,0.9920,-2.0270,123.8640,A,4.7000
063725,20191231,2019,INDL,C,D,STD,WTBA,USD,211.8200,16.3800,45.5740,28.6900,106.9930,A,25.6300
063739,20191231,2019,INDL,C,D,STD,BJRI,USD,290.2870,19.1490,48.2500,45.2380,1161.4500,A,37.9600
063763,20200131,2019,INDL,C,D,STD,HIBB,USD,328.9830,16.8600,54.5050,27.3440,1184.2340,A,28.0400
063781,20191231,2019,INDL,C,D,STD,WTFC,USD,3566.2500,57.8220,745.1550,355.6970,1792.2790,A,70.9000
063847,20191231,2019,INDL,C,D,STD,PAG,USD,2793.4000,81.0850,652.7000,435.8000,23179.4000,A,50.2200
063863,20191231,2019,INDL,C,D,STD,USNA,USD,351.7120,21.6550,146.1900,100.5260,1060.9020,A,78.5500
063876,20200331,2019,INDL,C,D,STD,TGI,USD,-781.2640,51.8580,197.0270,-28.1260,2900.1170,A,25.2700
063892,20191231,2019,INDL,C,D,STD,NOV,USD,7778.0000,385.8870,-458.0000,-6095.0000,8479.0000,A,25.0500
