gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,bkvlps,ceq,ch,cogs,csho,ebit,ebitda,emp,invt,lct,lt,ni,ppent,rect,sale,teq,wcap,xint,costat,prcc_c,mkvalt,ggroup,gind,gsector,gsubind,naics,sic
002593,20190930,2019,INDL,C,D,STD,CBT,USD,1210.0000,3004.0000,17.4839,998.0000,169.0000,2495.0000,57.0810,351.0000,499.0000,4.5000,466.0000,599.0000,1870.0000,157.0000,1348.0000,530.0000,3337.0000,1134.0000,611.0000,63.0000,A,47.5200,2586.9109,1510,151010,15,15101010,325180,2890
002596,20190630,2019,INDL,C,D,STD,CACI,USD,1031.5200,5086.8430,95.3107,2371.3310,72.0280,3307.7300,24.8800,392.8670,475.0670,22.1000,47.2230,691.7220,2715.3770,265.6040,149.6760,869.8400,4986.3410,2371.4660,339.7980,49.9580,A,249.9900,5090.1992,2020,202020,20,20202020,541512,7373
002615,20200229,2019,INDL,C,D,STD,CAMP,USD,237.8660,495.8050,4.0184,137.9190,107.4040,203.1380,34.3220,-8.2340,23.7530,1.0800,36.7780,121.4750,357.8860,-79.3040,76.5040,72.2730,366.1070,137.9190,116.3910,20.0960,A,9.5800,330.1776,4520,452010,45,45201020,334220,3663
002628,20191231,2019,INDL,C,D,STD,CWT,USD,184.7120,3111.3080,16.0699,779.9060,42.6530,509.6450,48.5320,115.6920,204.9120,1.2070,7.7450,358.7210,2331.4020,63.1160,2409.8720,119.3490,714.5570,779.9060,-174.0090,44.8910,A,51.5600,2502.3099,5510,551040,55,55104010,221310,4941
002663,20190731,2019,INDL,C,D,STD,CPB,USD,1967.0000,13148.0000,3.6645,1103.0000,31.0000,5081.0000,301.0000,1192.0000,1555.0000,19.0000,863.0000,3385.0000,12036.0000,211.0000,2455.0000,574.0000,8107.0000,1112.0000,-1418.0000,359.0000,A,49.4200,12443.3400,3020,302020,30,30202030,311422,2030
002710,20200229,2019,INDL,C,D,STD,STZ,USD,3484.1000,27323.2000,63.4747,12131.8000,81.4000,3743.5000,191.1280,2699.0000,3023.6000,9.0000,1373.6000,2311.8000,14848.9000,-11.8000,5814.4000,1215.2000,8343.5000,12474.3000,1172.3000,465.9000,A,189.7500,32842.5205,3020,302010,30,30201020,312120,2082
002751,20190630,2019,INDL,C,D,STD,CAH,USD,25747.0000,40963.0000,21.1639,6328.0000,2531.0000,138260.0000,299.0000,1678.0000,2664.0000,49.5000,12822.0000,24109.0000,34633.0000,1363.0000,2356.0000,8460.0000,145534.0000,6330.0000,1638.0000,294.0000,A,50.5800,14082.9000,3510,351020,35,35102010,424210,5122
002771,20191231,2019,INDL,C,D,STD,CSL,USD,1752.0000,5496.0000,47.4530,2642.8000,,3224.5000,55.6930,673.6000,878.8000,13.0000,510.6000,899.0000,2853.2000,472.8000,861.5000,783.0000,4811.6000,2642.8000,853.0000,67.3000,A,161.8400,9013.3551,2010,201050,20,20105010,324122,2950
002787,20190630,2019,INDL,C,D,STD,CRS,USD,1236.2000,3187.8000,32.0223,1520.1000,27.0000,1825.3000,47.4700,231.2000,352.7000,5.1000,787.7000,416.0000,1667.7000,167.0000,1366.2000,384.1000,2380.2000,1520.1000,820.2000,31.1000,A,49.7800,2277.6106,1510,151040,15,15104050,331110,3312
002807,20200430,2019,INDL,C,D,STD,CASY,USD,387.2500,3943.8920,44.6450,1643.2050,78.2750,5967.6120,36.8060,395.4670,646.6410,37.1530,236.0070,1063.4280,2300.6870,263.8460,3344.9440,63.1670,8112.2960,1643.2050,-676.1780,59.5370,A,158.9900,5572.7965,3010,301010,30,30101030,447110,5412
002817,20191231,2019,INDL,C,D,STD,CAT,USD,39193.0000,78453.0000,26.5196,14588.0000,8284.0000,34744.0000,550.0830,9624.0000,12201.0000,102.3000,11266.0000,26621.0000,63824.0000,6093.0000,13528.0000,17904.0000,53800.0000,14629.0000,12572.0000,1175.0000,A,147.6800,81236.2574,2010,201060,20,20106010,333120,3531
002818,20200131,2019,INDL,C,D,STD,CATO,USD,362.7970,684.9760,13.0253,316.5140,11.8240,508.9060,24.3000,37.1710,52.6560,10.0600,115.3650,199.3020,368.4620,35.8970,289.4700,26.0880,825.3350,316.5140,163.4950,0.0290,A,17.4000,389.7720,2550,255040,25,25504010,448120,5621
002820,20200331,2019,INDL,C,D,STD,CVCO,USD,516.1850,810.4310,66.2363,607.5860,241.8260,823.3730,9.1730,89.9070,95.6900,5.0000,113.5350,172.1020,202.8450,75.0660,91.0840,90.5990,1061.7740,607.5860,344.0830,1.4950,A,195.3800,1329.5346,2520,252010,25,25201030,321992,2452
002884,20191231,2019,INDL,C,D,STD,LUMN,USD,4768.0000,64742.0000,12.3571,13470.0000,1690.0000,10077.0000,1090.0580,3780.0000,8609.0000,42.5000,105.0000,7258.0000,51272.0000,-5269.0000,27765.0000,2336.0000,22401.0000,13470.0000,-2490.0000,2093.0000,A,13.2100,14399.6662,5010,501010,50,50101010,517311,4813
002940,20191231,2019,INDL,C,D,STD,MGLN,USD,1673.0430,3092.1730,56.7674,1397.7830,325.2490,6932.2570,24.6230,95.6570,227.1660,10.1000,44.9620,910.1470,1694.3900,55.9020,188.8820,892.2960,7159.4230,1397.7830,762.8960,36.1530,A,78.2500,1926.7498,3510,351020,35,35102030,561110,8741
002942,20190731,2019,INDL,C,D,STD,CMD,USD,351.7960,1070.3660,15.8372,661.5370,44.5350,445.5620,41.7710,120.2100,162.5690,2.7750,138.2340,151.4000,408.8290,55.0420,185.2420,148.1070,918.1550,661.5370,200.3960,9.5050,A,70.9000,3854.6279,3510,351010,35,35101010,334510,3845
002960,20191231,2019,INDL,C,D,STD,CHE,USD,190.6710,1268.3170,45.5754,726.6080,6.1580,1321.1260,15.9430,271.3460,316.5510,16.6410,7.4620,262.2200,541.7090,219.9230,287.4150,143.8270,1938.5550,726.6080,-71.5490,4.5350,A,439.2600,7003.1222,3510,351020,35,35102015,621610,8082
002968,20191231,2019,INDL,C,D,STD,JPM,USD,,2687379.0000,75.9842,234337.0000,21704.0000,32380.0000,3084.0210,63197.0000,71565.0000,256.9810,7451.0000,,2426049.0000,36431.0000,25813.0000,939582.0000,142422.0000,261330.0000,,,A,139.4000,429912.5274,4010,401010,40,40101010,522110,6020
002986,20191231,2019,INDL,C,D,STD,CPK,USD,134.8260,1783.1980,34.2342,561.5770,6.9850,329.3450,16.4040,104.8360,150.2590,0.9550,15.4320,423.3240,1221.6210,65.1530,1475.3600,70.4080,479.6040,561.5770,-288.4980,22.9240,A,95.8300,1571.9953,5510,551020,55,55102010,221210,4923
002991,20191231,2019,INDL,C,D,STD,CVX,USD,28329.0000,237428.0000,76.6207,144213.0000,5686.0000,105634.0000,1882.1680,100.0000,29318.0000,48.2000,5848.0000,26530.0000,92220.0000,2924.0000,154568.0000,13325.0000,139865.0000,145208.0000,1799.0000,817.0000,A,120.5100,226820.0657,1010,101020,10,10102010,324110,2911
003007,20190630,2019,INDL,C,D,STD,EAT,USD,177.0000,1258.3000,-20.7520,-778.2000,13.4000,2694.6000,37.5000,202.8000,351.4000,56.1470,23.2000,421.6000,2036.5000,154.9000,755.1000,69.6000,3217.9000,-778.2000,-244.6000,61.6000,A,42.0000,1475.6250,2530,253010,25,25301040,722511,5812
003026,20191231,2019,INDL,C,D,STD,CHD,USD,956.4000,6657.4000,10.8705,2667.8000,155.7000,2219.5000,245.4160,850.5000,1004.7000,4.8000,417.4000,1092.3000,3989.6000,615.9000,723.7000,356.4000,4357.7000,2667.8000,-135.9000,73.6000,A,70.3400,17262.5614,3030,303010,30,30301010,325611,2840
003028,20191231,2019,INDL,C,D,STD,CHDN,USD,221.2000,2551.0000,12.8035,508.3000,96.2000,890.3000,39.7000,233.8000,320.2000,5.5000,0.0000,301.2000,2040.0000,137.5000,937.3000,51.8000,1329.7000,511.0000,-80.0000,70.9000,A,137.2000,5446.8400,2530,253010,25,25301010,713210,7990
003036,20191231,2019,INDL,C,D,STD,CBB,USD,403.8000,2653.8000,-5.8557,-269.4000,11.6000,784.6000,50.4210,92.8000,397.7000,4.4000,44.6000,523.5000,2793.8000,-66.6000,1816.6000,307.7000,1536.7000,-140.0000,-119.7000,141.3000,A,10.4700,527.9079,5010,501010,50,50101020,517311,4813
003062,20200531,2019,INDL,C,D,STD,CTAS,USD,2309.6990,7669.8850,31.2837,3235.2020,145.4020,3636.9670,103.4150,1196.4160,1432.3210,40.0000,1179.3090,885.1950,4434.6830,876.0370,1563.0320,870.3690,7085.1200,3235.2020,1424.5040,105.3930,A,269.0800,25642.7834,2020,202010,20,20201070,812331,7200
003105,20191231,2019,INDL,C,D,STD,IHRT,USD,1416.3480,11021.0990,45.4869,2936.3180,400.3000,1140.8890,64.5530,632.4280,934.8850,11.4000,0.5070,667.3980,8075.6580,11296.6890,1728.6380,928.7140,3683.5270,2945.4410,748.9500,266.2740,A,16.9000,1090.9457,5020,502010,50,50201020,515112,4832
003107,20191231,2019,INDL,C,D,STD,CLF,USD,897.9000,3503.8000,1.3251,357.9000,352.6000,1330.1000,270.0840,438.5000,522.6000,2.3720,317.4000,409.4000,3145.9000,292.8000,1929.0000,152.6000,1989.9000,357.9000,488.5000,126.0000,A,8.4000,2268.7056,1510,151040,15,15104050,331110,3310
003121,20190630,2019,INDL,C,D,STD,CLX,USD,1305.0000,5116.0000,4.4476,559.0000,,3323.0000,125.6860,1107.0000,1287.0000,8.8000,512.0000,1440.0000,4557.0000,820.0000,1034.0000,631.0000,6214.0000,559.0000,-135.0000,97.0000,A,153.5400,19243.7835,3030,303010,30,30301010,325612,2842
003138,20191231,2019,INDL,C,D,STD,COKE,USD,830.2760,3126.9260,37.0122,346.9520,9.6140,2993.5360,9.3740,191.3310,374.3330,16.9000,225.9260,622.1950,2675.8100,11.3750,1126.7390,529.6340,4826.5490,451.1160,208.0810,45.9900,A,284.0500,2028.6851,3020,302010,30,30201030,312111,2086
003144,20191231,2019,INDL,C,D,STD,KO,USD,20411.0000,86381.0000,4.4348,18981.0000,6480.0000,13273.0000,4280.0000,10541.0000,11887.0000,86.2000,3379.0000,26973.0000,65283.0000,8920.0000,12210.0000,3971.0000,37266.0000,21098.0000,-6562.0000,946.0000,A,55.3500,236898.0000,3020,302010,30,30201030,312111,2086
003153,20191231,2019,INDL,C,D,STD,CDE,USD,210.4360,1378.6360,2.7616,667.0040,,801.9950,241.5290,-344.8100,-153.9660,2.1550,122.0780,190.6520,711.6320,-341.2030,1009.9130,18.6660,711.5020,667.0040,19.7840,26.3430,A,8.0800,1951.5543,1510,151040,15,15104030,21222,1040
003157,20190930,2019,INDL,C,D,STD,COHR,USD,1094.8210,2083.1690,53.5708,1284.7360,305.8330,841.5500,23.9820,86.4580,198.1430,5.1840,442.5300,240.3140,798.4330,53.8250,323.4340,278.7610,1430.6400,1284.7360,854.5070,19.1220,A,166.3500,3686.5130,4520,452030,45,45203010,334516,3826
003158,20191231,2019,INDL,C,D,STD,COHU,USD,439.6960,1077.7100,11.6698,483.0720,155.1940,324.2410,41.3950,-23.0370,35.8340,3.2000,130.7060,148.8850,594.6380,-69.7000,104.1810,127.9210,583.3290,483.0720,290.8110,20.5560,A,22.8500,945.8758,4530,453010,45,45301010,334515,3825
003170,20191231,2019,INDL,C,D,STD,CL,USD,4179.0000,15034.0000,0.1369,117.0000,883.0000,5900.0000,854.7020,3759.0000,4278.0000,34.3000,1400.0000,4038.0000,14476.0000,2367.0000,4252.0000,1440.0000,15693.0000,558.0000,141.0000,193.0000,A,68.8400,58837.6857,3030,303010,30,30301010,325611,2844
003203,20190831,2019,INDL,C,D,STD,CCF,USD,134.3820,307.9680,28.8509,271.2270,47.7710,162.9560,9.4010,48.4600,65.6670,0.7260,42.3540,22.4400,36.7410,32.7110,29.3260,39.4710,281.3510,271.2270,111.9420,0.5190,A,118.4800,942.1682,1510,151010,15,15101050,325520,2891
003221,20191231,2019,INDL,C,D,STD,AON,USD,16476.0000,29405.0000,14.5411,3375.0000,790.0000,7829.0000,232.1000,2634.0000,3184.0000,50.0000,0.0000,15571.0000,25956.0000,1532.0000,1650.0000,3200.0000,11013.0000,3449.0000,905.0000,307.0000,A,208.2900,48344.1090,4030,403010,40,40301010,524210,6411
003226,20191231,2019,INDL,C,D,STD,CMCSA,USD,25392.0000,263414.0000,18.1694,82726.0000,5500.0000,74684.0000,4553.0340,21305.0000,34258.0000,190.0000,0.0000,30292.0000,178168.0000,13057.0000,52360.0000,11292.0000,108942.0000,83874.0000,-4900.0000,4511.0000,A,44.9700,204749.9390,5020,502010,50,50201030,515210,4841
003231,20191231,2019,INDL,C,D,STD,CMA,USD,,73402.0000,51.5637,7327.0000,973.0000,542.0000,142.0960,1937.0000,2051.0000,7.9480,17.0000,,66075.0000,1198.0000,457.0000,49732.0000,3817.0000,7327.0000,,,A,71.7500,10195.3880,4010,401010,40,40101015,522110,6020
003238,20191231,2019,INDL,C,D,STD,CBSH,USD,,26065.7890,26.5659,2989.9000,491.6150,153.8300,112.3500,684.9940,726.1390,4.8350,14.1740,,22927.3170,421.2310,370.6370,14577.1350,1439.1140,3138.4720,,,A,67.9400,7633.0590,4010,401010,40,40101015,522110,6020
003243,20191231,2019,INDL,C,D,STD,C,USD,,1951158.0000,82.9006,175262.0000,23967.0000,59113.0000,2114.1230,40431.0000,44336.0000,200.0000,219207.0000,,1757212.0000,19401.0000,3100.0000,808005.0000,103449.0000,193946.0000,,16530.0000,A,79.8900,168897.2865,4010,401010,40,40101010,522110,6199
003246,20190831,2019,INDL,C,D,STD,CMC,USD,2080.0050,3758.7710,13.7703,1623.8610,,4856.5280,117.9250,392.4900,551.1610,11.5240,692.3680,694.5900,2134.7140,198.0930,1500.9710,1119.8930,5829.0020,1624.0570,1385.4150,71.6730,A,22.2700,1847.8848,1510,151040,15,15104050,331110,3312
003278,20191231,2019,INDL,C,D,STD,CAR,USD,2145.0000,23126.0000,8.8769,656.0000,686.0000,4997.0000,73.9000,785.0000,2938.0000,30.0000,0.0000,2225.0000,22470.0000,302.0000,15760.0000,911.0000,9172.0000,656.0000,-80.0000,546.0000,A,32.2400,2382.5360,2030,203040,20,20304020,532111,7510
003336,20200331,2019,INDL,C,D,STD,DXC,USD,8987.0000,26006.0000,18.8739,4785.0000,3679.0000,14901.0000,253.5250,1002.0000,2944.0000,138.0000,0.0000,7895.0000,20877.0000,-5369.0000,4975.0000,4392.0000,19577.0000,5129.0000,1092.0000,383.0000,A,37.5900,3308.5013,4510,451020,45,45102010,541512,7370
003358,20190731,2019,INDL,C,D,STD,CMTL,USD,280.3140,887.7110,22.0716,535.0820,45.5760,412.4300,24.2430,51.7980,82.0450,2.0130,74.8390,145.3470,352.6290,25.0410,28.0260,145.0320,671.7970,535.0820,134.9670,9.2450,A,35.4900,721.4717,4520,452010,45,45201020,334220,3663
003362,20200531,2019,INDL,C,D,STD,CAG,USD,2885.9000,22304.0000,16.1673,7876.1000,553.3000,7562.7000,487.1620,1805.6000,2194.5000,16.5000,1377.9000,3287.4000,14353.3000,840.1000,2598.9000,860.8000,11054.4000,7950.7000,-401.5000,496.8000,A,34.2400,16948.3660,3020,302020,30,30202030,31142,2000
003382,20191231,2019,INDL,C,D,STD,SSTK,USD,376.9800,630.5120,9.2443,328.1450,303.2610,237.7610,35.4970,20.1550,70.0700,1.1160,0.0000,245.8940,302.3670,20.1080,104.2870,47.0160,650.5230,328.1450,131.0860,0.0000,A,42.8800,1522.1114,2550,255020,25,25502020,519130,7370
003413,20191231,2019,INDL,C,D,STD,ED,USD,4272.0000,58079.0000,54.1201,18022.0000,981.0000,8214.0000,333.0000,2676.0000,4360.0000,14.8900,352.0000,6287.0000,39866.0000,1343.0000,40608.0000,2115.0000,12574.0000,18213.0000,-2015.0000,1004.0000,A,90.4700,30126.5100,5510,551030,55,55103010,22111,4931
003424,20191231,2019,INDL,C,D,STD,BH,USD,145.3910,1139.3090,992.4283,616.2980,67.7720,535.7290,0.6210,5.6160,33.1230,10.9060,4.6740,139.8170,523.0110,45.3800,410.3460,21.6400,668.8380,616.2980,5.5740,20.2580,A,114.4200,171.5699,2530,253010,25,25301040,722511,5812
003429,20191231,2019,INDL,C,D,STD,CTO,USD,,703.2860,59.8350,285.4130,6.4750,7.1050,4.7700,12.2210,28.0180,0.0150,6.7320,,417.8730,114.9730,370.9550,2.2210,44.9410,285.4130,,12.4660,A,60.3200,287.7264,6010,601010,60,60101010,5311,6798
003439,20191231,2019,INDL,C,D,STD,CMS,USD,2331.0000,26837.0000,17.6775,5018.0000,140.0000,4614.0000,283.8640,1239.0000,2231.0000,8.7890,605.0000,2704.0000,21782.0000,680.0000,18973.0000,1145.0000,6845.0000,5055.0000,-373.0000,523.0000,A,62.8400,17838.0138,5510,551030,55,55103010,22111,4931
003469,20191231,2019,INDL,C,D,STD,CLR,USD,1207.0150,15727.9070,18.1680,6741.6670,39.4000,1065.2610,371.0740,1256.8770,3356.7170,1.2600,109.5360,1336.0260,8619.5560,775.6410,14506.8540,1041.4870,4631.9470,7108.3510,-129.0110,269.3790,A,34.3000,12727.8382,1010,101020,10,10102020,211120,1311
003502,20191231,2019,INDL,C,D,STD,CTB,USD,1452.9800,2802.3380,25.1902,1264.6250,391.3320,2157.8790,50.2030,197.4480,345.5020,8.7200,464.2210,604.0740,1474.6050,96.4040,1127.9940,544.7920,2752.6390,1327.7330,848.9060,33.4220,A,28.7500,1443.3363,2510,251010,25,25101020,326211,3011
003504,20191031,2019,INDL,C,D,STD,COO,USD,1163.4000,6274.5000,73.8982,3628.4000,89.0000,733.4000,49.1000,586.5000,867.3000,12.0000,506.9000,1110.6000,2645.9000,466.7000,1132.1000,435.3000,2653.4000,3628.6000,52.8000,73.3000,A,321.2900,14288.1000,3510,351010,35,35101020,339115,3851
003505,20191231,2019,INDL,C,D,STD,TAP,USD,2184.4000,28859.8000,62.0407,13419.4000,523.4000,5769.4000,216.3000,1500.9000,2328.2000,17.7000,615.9000,3695.5000,15186.7000,241.7000,4701.0000,820.3000,10579.4000,13673.1000,-1511.1000,289.2000,A,53.9000,11688.2620,3020,302010,30,30201010,312120,2082
003532,20191231,2019,INDL,C,D,STD,GLW,USD,7463.0000,28898.0000,13.9199,10607.0000,2434.0000,5690.0000,762.0000,1752.0000,3255.0000,49.5000,2320.0000,3521.0000,15901.0000,960.0000,15841.0000,1869.0000,11503.0000,12997.0000,3942.0000,275.0000,A,29.1100,22181.8200,4520,452030,45,45203015,334419,3679
003562,20191231,2019,INDL,C,D,STD,CUZ,USD,,7151.4470,29.6913,4357.5570,15.6030,484.4080,146.7620,148.7660,,0.3310,0.0000,,2723.6120,150.4180,,125.9940,670.1810,4427.8350,,65.1820,A,41.2000,,6010,601010,60,60101040,531120,6798
003570,20190731,2019,INDL,C,D,STD,CBRL,USD,242.3800,1581.2250,25.1449,604.7100,36.8840,2528.9870,24.0490,282.8440,390.1380,73.0000,154.9580,392.4740,976.5150,223.4010,1168.9650,32.2060,3071.9510,604.7100,-150.0940,16.3220,A,153.7400,4177.5518,2530,253010,25,25301040,722511,5812
003580,20191231,2019,INDL,C,D,STD,CR,USD,1499.9000,4423.7000,24.9771,1473.7000,393.9000,1992.5000,59.0020,493.8000,605.4000,13.0000,457.3000,916.7000,2947.4000,133.3000,728.9000,625.0000,3283.1000,1476.3000,583.2000,46.8000,A,86.3800,5096.5928,2010,201060,20,20106020,332912,3490
003592,20191231,2019,INDL,C,D,STD,OMF,USD,,22817.0000,31.8146,4330.0000,1227.0000,2396.0000,136.1010,2117.0000,2388.0000,9.7000,64.0000,,18487.0000,855.0000,163.0000,16767.0000,4784.0000,4330.0000,,970.0000,A,42.1500,5736.6572,4020,402020,40,40202010,522291,6141
003619,20191231,2019,INDL,C,D,STD,CCK,USD,4002.0000,15505.0000,12.6348,1713.0000,607.0000,9349.0000,135.5780,1195.0000,1685.0000,33.0000,1626.0000,3899.0000,13413.0000,510.0000,4091.0000,1558.0000,11665.0000,2092.0000,103.0000,378.0000,A,72.5400,9834.8281,1510,151030,15,15103010,332431,3411
003643,20191231,2019,INDL,C,D,STD,CFR,USD,,34027.4280,60.0244,3767.1820,581.8570,163.5390,62.6690,630.6370,684.7280,4.6590,1.0840,,30115.7600,443.5990,1011.9470,14618.1650,1490.9870,3911.6680,,,A,97.7800,6127.7748,4010,401010,40,40101015,522110,6020
003650,20191231,2019,INDL,C,D,STD,CMI,USD,9387.0000,19737.0000,49.8804,7507.0000,1129.0000,16942.0000,150.5000,2505.0000,3174.0000,61.6150,3486.0000,6260.0000,11272.0000,2260.0000,4741.0000,3861.0000,23571.0000,8465.0000,3127.0000,123.0000,A,178.9600,26933.4800,2010,201060,20,20106010,333618,3510
003662,20191231,2019,INDL,C,D,STD,CW,USD,1529.7910,3764.2610,41.5739,1774.3720,391.0330,1486.8040,42.6800,403.9530,506.3650,9.1000,424.8350,744.7310,1989.8890,307.5830,551.0830,632.1940,2487.9610,1774.3720,785.0600,31.3470,A,140.8900,6013.1852,2010,201010,20,20101010,332912,3728
003708,20191231,2019,INDL,C,D,STD,WEN,USD,554.0470,4994.5290,2.2961,516.3590,300.1950,597.5300,224.8890,265.2970,396.9900,13.3000,3.8910,349.6980,4478.1700,136.9400,2034.3430,117.4610,1709.0020,516.3590,204.3490,115.9710,A,22.2100,4994.7847,2530,253010,25,25301040,722511,5812
003734,20191231,2019,INDL,C,D,STD,DAN,USD,3162.0000,7220.0000,13.0121,1873.0000,508.0000,7149.0000,143.9430,624.0000,963.0000,36.3000,1193.0000,1845.0000,5085.0000,226.0000,2443.0000,1305.0000,8620.0000,1968.0000,1317.0000,122.0000,A,18.2000,2619.7626,2510,251010,25,25101010,336390,3714
003735,20191231,2019,INDL,C,D,STD,DHR,USD,25596.6000,62081.6000,41.1511,28671.0000,19912.3000,6737.9000,695.5000,3362.4000,4551.9000,60.0000,1628.3000,4932.1000,31799.7000,3008.2000,3065.7000,3464.4000,17911.1000,30281.9000,20664.5000,108.6000,A,153.4800,106745.3400,3510,351010,35,35101010,334516,3826
003813,20200131,2019,INDL,C,D,STD,TGT,USD,12902.0000,42779.0000,23.4689,11833.0000,2577.0000,54617.0000,504.1990,4641.0000,7245.0000,368.0000,8992.0000,14487.0000,30946.0000,3281.0000,28519.0000,962.0000,78112.0000,11833.0000,-1585.0000,467.0000,A,128.2100,55834.9973,2550,255030,25,25503020,452319,5331
003835,20191031,2019,INDL,C,D,STD,DE,USD,,73011.0000,36.4470,11413.0000,3857.0000,26413.0000,313.1400,5492.0000,7511.0000,73.4890,5975.0000,,61580.0000,3253.0000,13540.0000,40295.0000,39258.0000,11417.0000,,1473.0000,A,173.2600,54530.1996,2010,201060,20,20106015,333111,3523
003851,20191231,2019,INDL,C,D,STD,DAL,USD,8249.0000,64532.0000,23.8934,15358.0000,2882.0000,34044.0000,642.7710,6618.0000,9199.0000,91.2240,1251.0000,20204.0000,49174.0000,4767.0000,36937.0000,2854.0000,47007.0000,15358.0000,-11955.0000,301.0000,A,58.4800,37589.2481,2030,203020,20,20302010,481111,4512
003863,20191231,2019,INDL,C,D,STD,DLX,USD,472.2110,1943.3110,13.5513,570.8610,73.6200,683.3370,42.1260,317.4670,443.5030,6.3520,39.9210,407.9470,1372.4500,-199.8970,140.8390,199.7220,2008.7150,570.8610,64.2640,34.6820,A,49.9200,2102.9299,2020,202010,20,20201010,3231,2780
003897,20191231,2019,INDL,C,D,STD,DTE,USD,3086.0000,41882.0000,60.7256,11672.0000,93.0000,9681.0000,192.2090,1725.0000,2988.0000,10.7000,759.0000,3997.0000,30046.0000,1169.0000,25486.0000,1887.0000,12669.0000,11836.0000,-911.0000,656.0000,A,129.8700,24962.1828,5510,551030,55,55103010,2211,4931
003905,20190630,2019,INDL,C,D,STD,ATGE,USD,504.7000,2242.6960,25.1619,1391.5300,299.4450,580.5110,55.3030,215.7360,267.4770,9.0560,0.0000,311.6310,841.6230,95.1680,364.6830,157.8290,1239.6870,1391.5300,193.0690,23.6310,A,34.9700,2491.4002,2530,253020,25,25302010,611310,8200
003946,20191231,2019,INDL,C,D,STD,DBD,USD,1892.0000,3790.6000,-6.9038,-530.3000,280.9000,3114.9000,76.8130,140.2000,344.5000,22.0000,466.5000,1599.6000,4276.0000,-341.3000,401.4000,619.3000,4408.7000,-506.3000,292.4000,202.9000,A,10.5600,811.1453,4520,452020,45,45202030,334118,3578
003964,20200131,2019,INDL,C,D,STD,DDS,USD,1848.0820,3430.2570,67.0851,1623.2590,277.0770,4235.9780,24.1970,167.4920,389.8410,38.0000,1465.0070,930.8200,1806.9980,111.0810,1506.1000,48.3390,6343.2110,1623.2590,917.2620,47.8860,A,73.4800,1469.2418,2550,255030,25,25503010,452210,5311
003969,20191231,2019,INDL,C,D,STD,DIOD,USD,809.9590,1639.3840,21.6069,1106.4240,258.3900,690.8020,51.2070,180.1690,290.7310,7.2710,236.4720,285.3220,486.6010,153.2500,527.0010,260.3220,1249.1300,1152.7830,524.6370,7.8930,A,56.3700,2886.5386,4530,453010,45,45301020,334413,3674
003980,20190930,2019,INDL,C,D,STD,DIS,USD,28124.0000,193984.0000,49.3213,88877.0000,5418.0000,42018.0000,1802.0000,12009.0000,16169.0000,223.0000,6246.0000,31341.0000,91132.0000,11054.0000,31603.0000,15481.0000,69570.0000,93889.0000,-3217.0000,1368.0000,A,144.6300,234836.6400,5020,502020,50,50202010,515120,4888
004016,20200131,2019,INDL,C,D,STD,DG,USD,5177.8680,22825.0840,26.6040,6702.5000,240.3200,18760.1080,251.9360,2333.3040,2838.1080,143.0000,4676.8480,4543.5600,16122.5840,1712.5550,12074.5420,76.5370,27753.9730,6702.5000,634.3080,103.2740,A,155.9800,38649.5018,2550,255030,25,25503020,452319,5331
004029,20191231,2019,INDL,C,D,STD,D,USD,6088.0000,103823.0000,35.3305,29607.0000,166.0000,8324.0000,838.0000,5593.0000,8248.0000,19.1000,1742.0000,9939.0000,69790.0000,1358.0000,69581.0000,2645.0000,16572.0000,34033.0000,-3851.0000,1862.0000,A,82.8200,69403.1600,5510,551030,55,55103010,22111,4911
